TEAM_ID_HOME,MIN_HOME,PTS_HOME,FGM_HOME,FGA_HOME,FG_PCT_HOME,FG3M_HOME,FG3A_HOME,FG3_PCT_HOME,FTM_HOME,FTA_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,IS_HOME_HOME,DAYS_SINCE_LAST_GAME_HOME,PTS_ROLL5_HOME,FG_PCT_ROLL5_HOME,REB_ROLL5_HOME,AST_ROLL5_HOME,TOV_ROLL5_HOME,TEAM_ID_AWAY,MIN_AWAY,PTS_AWAY,FGM_AWAY,FGA_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3A_AWAY,FG3_PCT_AWAY,FTM_AWAY,FTA_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,IS_HOME_AWAY,DAYS_SINCE_LAST_GAME_AWAY,PTS_ROLL5_AWAY,FG_PCT_ROLL5_AWAY,REB_ROLL5_AWAY,AST_ROLL5_AWAY,TOV_ROLL5_AWAY,HOME_WIN,POINT_DIFF,GAME_DAYOFWEEK,GAME_MONTH,GAME_DAY,GAME_YEAR,GAME_DAYOFYEAR
1610612737,241,105,37,80,0.463,11,28,0.393,20,26,0.769,8,38,46,21,6,3,18,25,-5.0,1,2.0,104.8,0.4311999999999999,44.4,20.4,15.8,1610612751,240,110,40,87,0.46,13,34,0.382,17,26,0.654,13,30,43,29,8,1,14,24,5.0,0,2.0,97.2,0.41180000000000005,45.2,20.6,16.4,0,-5,4,1,12,2018,12
1610612737,240,102,40,86,0.465,9,25,0.36,13,14,0.929,11,39,50,23,8,2,15,23,3.0,1,3.0,107.4,0.45200000000000007,46.6,22.2,15.6,1610612759,238,99,37,87,0.425,8,22,0.364,17,20,0.85,8,29,37,24,12,5,9,13,-3.0,0,2.0,101.8,0.46699999999999997,40.8,23.4,13.6,1,3,0,1,15,2018,15
1610612737,239,94,37,89,0.416,10,40,0.25,10,13,0.769,12,31,43,32,5,3,10,22,1.0,1,2.0,103.6,0.44799999999999995,47.8,24.2,14.6,1610612740,239,93,35,80,0.438,10,27,0.37,13,19,0.684,9,34,43,27,5,6,12,20,-1.0,0,1.0,110.6,0.4706,45.4,24.0,15.2,1,1,2,1,17,2018,17
1610612737,240,97,35,92,0.38,11,48,0.229,16,23,0.696,9,36,45,27,5,4,13,21,-16.0,1,3.0,101.6,0.44480000000000003,45.6,25.6,14.4,1610612741,239,113,40,80,0.5,14,32,0.438,19,21,0.905,4,44,48,31,8,1,16,23,16.0,0,3.0,114.6,0.4688,46.0,26.0,13.2,0,-16,5,1,20,2018,20
1610612737,241,104,40,83,0.482,12,26,0.462,12,12,1.0,10,34,44,24,8,5,17,24,14.0,1,2.0,100.4,0.4412,45.6,25.4,14.6,1610612762,240,90,33,76,0.434,4,15,0.267,20,28,0.714,7,32,39,20,8,6,16,15,-14.0,0,2.0,108.8,0.49140000000000006,42.8,19.4,15.2,1,14,0,1,22,2018,22
1610612737,240,93,37,94,0.394,7,21,0.333,12,17,0.706,12,35,47,19,8,9,16,21,-15.0,1,2.0,98.0,0.4274,45.8,25.0,14.2,1610612761,239,108,39,89,0.438,14,36,0.389,16,25,0.64,12,40,52,25,10,12,17,22,15.0,0,4.0,102.0,0.4266,46.0,21.6,15.6,0,-15,2,1,24,2018,24
1610612737,241,104,38,88,0.432,12,43,0.279,16,21,0.762,11,21,32,24,2,4,12,15,-25.0,1,1.0,101.6,0.4312,41.4,23.4,15.6,1610612764,240,129,49,85,0.576,18,32,0.563,13,14,0.929,7,31,38,40,7,6,12,21,25.0,0,2.0,109.4,0.4708,39.6,27.8,15.2,0,-25,5,1,27,2018,27
1610612737,240,105,39,79,0.494,13,34,0.382,14,16,0.875,8,36,44,27,8,8,21,18,5.0,1,2.0,103.2,0.454,41.2,23.4,17.2,1610612750,240,100,39,83,0.47,7,19,0.368,15,18,0.833,7,28,35,24,15,5,13,18,-5.0,0,2.0,112.8,0.4744,41.4,21.8,9.4,1,5,0,1,29,2018,29
1610612737,242,110,39,77,0.506,12,32,0.375,20,22,0.909,4,25,29,26,5,4,9,16,-13.0,1,2.0,104.4,0.4588,38.2,23.8,15.6,1610612766,242,123,46,90,0.511,17,32,0.531,14,18,0.778,12,30,42,29,6,1,10,21,13.0,0,2.0,105.4,0.43620000000000003,44.0,20.0,11.6,0,-13,2,1,31,2018,31
1610612737,241,108,42,83,0.506,8,25,0.32,16,21,0.762,8,28,36,29,13,5,13,16,26.0,1,2.0,106.4,0.4666,37.8,25.6,14.2,1610612763,241,82,34,79,0.43,4,22,0.182,10,13,0.769,9,28,37,23,7,5,25,24,-26.0,0,2.0,98.2,0.44939999999999997,42.0,22.2,18.2,1,26,1,2,6,2018,37
1610612737,238,107,37,83,0.446,16,44,0.364,17,19,0.895,6,36,42,20,4,4,12,18,-16.0,1,1.0,104.4,0.44079999999999997,40.8,24.0,14.0,1610612739,240,123,46,86,0.535,15,35,0.429,16,24,0.667,6,37,43,31,8,4,9,17,16.0,0,2.0,108.0,0.45919999999999994,42.4,24.6,13.0,0,-16,4,2,9,2018,40
